InstanceType,regions,CurrentGeneration,FreeTierEligible,SupportedUsageClasses,SupportedRootDeviceTypes,SupportedVirtualizationTypes,BareMetal,Hypervisor,ProcessorInfo,VCpuInfo,MemoryInfo,InstanceStorageSupported,InstanceStorageInfo,EbsInfo,NetworkInfo,PlacementGroupInfo,HibernationSupported,BurstablePerformanceSupported,DedicatedHostsSupported,AutoRecoverySupported,SupportedBootModes,InferenceAcceleratorInfo,GpuInfo,FpgaInfo
c7gn.metal,"['eu-west-1', 'ap-northeast-1', 'us-east-1', 'us-east-2', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],TRUE,,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.6}","{'DefaultVCpus': 64, 'DefaultCores': 64, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 131072},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 33333, 'BaselineThroughputInMBps': 4166.625, 'BaselineIops': 133333, 'MaximumBandwidthInMbps': 40000, 'MaximumThroughputInMBps': 5000.0, 'MaximumIops': 160000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '200 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '200 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': True, 'EfaInfo': {'MaximumEfaInterfaces': 1}, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': True}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",FALSE,FALSE,TRUE,TRUE,['uefi'],,,
c7gn.xlarge,"['eu-west-1', 'ap-northeast-1', 'us-east-1', 'us-east-2', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.6}","{'DefaultVCpus': 4, 'DefaultCores': 4, 'DefaultThreadsPerCore': 1, 'ValidCores': [1, 2, 3, 4], 'ValidThreadsPerCore': [1]}",{'SizeInMiB': 8192},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 2083, 'BaselineThroughputInMBps': 260.375, 'BaselineIops': 8333, 'MaximumBandwidthInMbps': 10000, 'MaximumThroughputInMBps': 1250.0, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 40 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 40 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",TRUE,FALSE,TRUE,TRUE,['uefi'],,,
c7i-flex.12xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 48, 'DefaultCores': 24, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 98304},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 7500, 'BaselineThroughputInMBps': 937.5, 'BaselineIops': 30000, 'MaximumBandwidthInMbps': 15000, 'MaximumThroughputInMBps': 1875.0, 'MaximumIops': 60000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 18.75 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 18.75 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",TRUE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i-flex.16xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 64, 'DefaultCores': 32, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 131072},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 10000, 'BaselineThroughputInMBps': 1250.0, 'BaselineIops': 40000, 'MaximumBandwidthInMbps': 20000, 'MaximumThroughputInMBps': 2500.0, 'MaximumIops': 80000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 25 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 25 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",TRUE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i-flex.2xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 8, 'DefaultCores': 4, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 16384},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1250, 'BaselineThroughputInMBps': 156.25, 'BaselineIops': 6000, 'MaximumBandwidthInMbps': 10000, 'MaximumThroughputInMBps': 1250.0, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",TRUE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i-flex.4xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 16, 'DefaultCores': 8, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 32768},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 2500, 'BaselineThroughputInMBps': 312.5, 'BaselineIops': 12000, 'MaximumBandwidthInMbps': 10000, 'MaximumThroughputInMBps': 1250.0, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",TRUE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i-flex.8xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 32, 'DefaultCores': 16, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 65536},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 5000, 'BaselineThroughputInMBps': 625.0, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 10000, 'MaximumThroughputInMBps': 1250.0, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",TRUE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i-flex.large,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 2, 'DefaultCores': 1, 'DefaultThreadsPerCore': 2, 'ValidCores': [1], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 4096},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 312, 'BaselineThroughputInMBps': 39.0625, 'BaselineIops': 2500, 'MaximumBandwidthInMbps': 10000, 'MaximumThroughputInMBps': 1250.0, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 10, 'Ipv6AddressesPerInterface': 10, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",TRUE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i-flex.xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 4, 'DefaultCores': 2, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 8192},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 625, 'BaselineThroughputInMBps': 78.125, 'BaselineIops': 3600, 'MaximumBandwidthInMbps': 10000, 'MaximumThroughputInMBps': 1250.0, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['partition', 'spread']}",TRUE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i.12xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-3', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 48, 'DefaultCores': 24, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 98304},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 15000, 'BaselineThroughputInMBps': 1875.0, 'BaselineIops': 60000, 'MaximumBandwidthInMbps': 15000, 'MaximumThroughputInMBps': 1875.0, 'MaximumIops': 60000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '18.75 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '18.75 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': True}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",TRUE,FALSE,TRUE,TRUE,"['legacy-bios', 'uefi']",,,
c7i.16xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-3', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 64, 'DefaultCores': 32, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 131072},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 20000, 'BaselineThroughputInMBps': 2500.0, 'BaselineIops': 80000, 'MaximumBandwidthInMbps': 20000, 'MaximumThroughputInMBps': 2500.0, 'MaximumIops': 80000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '25 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '25 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': True}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",TRUE,FALSE,TRUE,TRUE,"['legacy-bios', 'uefi']",,,
c7i.24xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-3', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 96, 'DefaultCores': 48, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 196608},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 30000, 'BaselineThroughputInMBps': 3750.0, 'BaselineIops': 120000, 'MaximumBandwidthInMbps': 30000, 'MaximumThroughputInMBps': 3750.0, 'MaximumIops': 120000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '37.5 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '37.5 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': True}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",FALSE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i.2xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-3', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 8, 'DefaultCores': 4, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 16384},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 2500, 'BaselineThroughputInMBps': 312.5, 'BaselineIops': 12000, 'MaximumBandwidthInMbps': 10000, 'MaximumThroughputInMBps': 1250.0, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",TRUE,FALSE,TRUE,TRUE,"['legacy-bios', 'uefi']",,,
c7i.48xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-3', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 192, 'DefaultCores': 96, 'DefaultThreadsPerCore': 2, 'ValidCores': [4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 393216},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 40000, 'BaselineThroughputInMBps': 5000.0, 'BaselineIops': 240000, 'MaximumBandwidthInMbps': 40000, 'MaximumThroughputInMBps': 5000.0, 'MaximumIops': 240000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '50 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '50 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': True, 'EfaInfo': {'MaximumEfaInterfaces': 1}, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': True}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",FALSE,FALSE,FALSE,TRUE,"['legacy-bios', 'uefi']",,,
c7i.4xlarge,"['ap-south-1', 'eu-north-1', 'eu-west-3', 'eu-west-2', 'eu-west-1', 'ap-northeast-3', 'ap-northeast-2', 'ap-northeast-1', 'ca-central-1', 'sa-east-1', 'ap-southeast-1', 'ap-southeast-2', 'eu-central-1', 'us-east-1', 'us-east-2', 'us-west-1', 'us-west-2']",TRUE,FALSE,"['on-demand', 'spot']",['ebs'],['hvm'],FALSE,nitro,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 3.2}","{'DefaultVCpus': 16, 'DefaultCores': 8, 'DefaultThreadsPerCore': 2, 'ValidCores': [1, 2, 3, 4, 5, 6, 7, 8], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 32768},FALSE,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 5000, 'BaselineThroughputInMBps': 625.0, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 10000, 'MaximumThroughputInMBps': 1250.0, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 12.5 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': True, 'EnaSrdSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",TRUE,FALSE,TRUE,TRUE,"['legacy-bios', 'uefi']",,,
